stop_id,stop_name,stop_lat,stop_lon
1106589,"Bad Schussenried, Schinderhan.",48.010506985024,9.654400972292
1106590,"Bad Schussenried, Schule",48.004671257347,9.650646014404
1106591,"Grodt, Schulbushaltestelle",48.041928024316,9.730982350274
1106592,"Bad Saulgau, Steinbronnen",48.007850638853,9.561838565403
1106593,"Bad Saulgau, Bierstetten",48.009371143337,9.586317656899
1106594,"Bad Saulgau, Berufsschule",48.01074136194,9.49454576746
1106595,"Bad Schussenried, Liebherr",47.997001470111,9.664138709973
1106596,"Otterswang, Schwaigfurt",47.979920677064,9.662081567972
1106597,"Bad Schussenried, Bahnhofstr.",48.001401518846,9.659422554731
1106598,"Bad Schussenried, Lufthütte",47.991080047259,9.653772151593
1106599,"Bad Schussenried, Laimbach",47.976156250542,9.676499528284
1106600,"Bad Schussenried, Fünfhäuser",47.988446749595,9.633964299575
1106601,"Bad Schussenried, Hopferbach",48.001684022815,9.623777404252
1106602,Kleinwinnaden,48.013920369266,9.66602517207
1106603,"Kürnbach, Griesweg",47.990839569029,9.672367277977
1106605,"Steinhausen (D), Kindergarten",48.030353131955,9.698939444085
1106606,"Steinhausen (D), Linde",48.028196442762,9.695229401961
1106607,"Bad Schussenried, Torfwerk",48.032329517169,9.638644522206
1106608,"Otterswang, Cafe Geiger",47.973732680573,9.643073216557
1106609,"Otterswang, GP Bus Aulend.",47.963928991375,9.641321501753
1106610,"Otterswang, Rathaus",47.977058294681,9.645983758078
1106611,"Bad Schussenried, Sattenbeuren",48.028418724092,9.642309648566
1106612,"Bad Schussenried, Rosengarten",48.014905881835,9.649487187687
1106613,"Bad Schussenried, Reichenbach",48.018955900351,9.613734239374
1106614,"Bad Buchau, Hauptstrasse",48.064211526899,9.609242662953
1106615,"Bad Buchau, Henauhof",48.045159159411,9.6269304909
1106616,"Bad Buchau, Kappel Gewerbegeb.",48.05995492814,9.596414720694
1106617,"Dürnau bei Bad Buchau, Kreuz",48.061281775948,9.553726778386
1106618,"Pfullendorf, Bräuhaus",47.958238389464,9.228545628643
1106619,"Pfullendorf, Haus Waldesruh",47.958382767664,9.232579064269
1106620,"Pfullendorf, Schmiedebühlstr.",47.958617381379,9.226722048616
1106621,"Pfullendorf, Strigel",47.956114780163,9.22256284885
1106622,"Pfullendorf, Otterswanger Str.",47.928909222018,9.244095466213
1106625,"Pfullendorf, Amtsgericht",47.926471396269,9.257552229171
1106626,Schwackenreute,47.914545462091,9.043627427381
1106627,"Pfullendorf, Berghof",47.931942800258,9.25141673578
1106631,"Rot (Rot), Mettenberg",48.02854488334,10.03038185136
1106636,"Pfullendorf, Rossknechtsiedl.",47.929739862323,9.256070008952
1106637,"Pfullendorf, Weihwanger Str.",47.968807010459,9.257624094394
1106638,"Pfullendorf, Zell Kirchberg",47.969065634862,9.261280237601
1106648,"Pfullendorf, Gaisweiler",47.925670801268,9.214774455335
1106655,"Pfullendorf, Gartenstrasse",47.925237391286,9.262034822439
1106670,"Pfullendorf, Gaugelmühle",47.947980489027,9.268394894652
1106677,"Pfullendorf, Gymnasium",47.919500386443,9.257902572132
1106679,"Pfullendorf, Heiligenbergerstr",47.922841531694,9.260220225565
1106680,"Hippetsweiler, Berghag",47.925670801268,9.19370896192
1106681,"Hippetsweiler, Kapelle",47.926904795911,9.193358618959
1106682,"Hippetsweiler, Pfullend. Str.",47.926435279468,9.194939653859
1106683,"Pfullendorf, Hohkreuzerlänge",47.931328876167,9.254587788733
1106684,"Pfullendorf, Härleschule",47.927681294522,9.255180676821
1106687,"Pfullendorf, Krankenhaus",47.926170422158,9.259798017382
1106693,"Pfullendorf, Langäcker",47.931064043917,9.246143625061
1106694,"Pfullendorf, Litzelbach",47.945910612978,9.221835213469
1106695,"Pfullendorf, Mottschiess",47.961853738772,9.286693576992
1106699,"Pfullendorf, Realschule",47.924015396364,9.262474996929
1106702,"Pfullendorf, Sahlenbach",47.89439576781,9.203311952308
1106703,"Pfullendorf, Schulstrasse",47.926128285643,9.253797271283
1106704,"Schwäblishausen, Hausener Str.",47.967610103916,9.268592524014
1106705,"Schwäblishausen, Kindergarten",47.967110883442,9.267730141342
1106706,"Schwäblishausen, Kleinöschle",47.965817699535,9.278357211154
1106707,"Pfullendorf, Sechslindenschule",47.918802029721,9.253339130488
1106709,"Pfullendorf, Seepark",47.931244611508,9.241140008928
1106710,"Pfullendorf, Sonnenrain",47.916490160904,9.266104190677
1106718,"Pfullendorf, Tautenbronn",47.911565054272,9.23488773455
1106719,"Pfullendorf, Theuerbach",47.925177195168,9.236971826009
1106722,"Pfullendorf, Vogelsang",47.912835511727,9.267748107647
1106724,"Pfullendorf, Äusseres Härle",47.927819738786,9.246098709297
1106726,"Pfullendorf, Weihwang",47.979060776344,9.230872265229
1106730,"Krauchenwies, Hausen Adler",47.986252232236,9.260965827251
1106731,"Krauchenwies, Hausen Fabrikstr",47.987045876681,9.259771067923
1106732,"Krauchenwies, Hausen Turnhalle",47.988963800377,9.255908312201
1106733,"Bittelschiess, Säge Nipp",47.999496079328,9.235992662349
1106734,"Krauchenwies, Ettisweiler",47.991074035317,9.240520171382
1106738,"Ochsenhausen, Liebherr",48.06645675595,9.958768156899
1106739,"Ochsenhausen, Grieser",48.070880891246,9.952461983604
1106740,"Mittelbuch, Dürnachstrasse",48.045777736509,9.881575924524
1106741,"Mittelbuch, Abzw. Bebenhaus",48.029379929621,9.874317537028
1106745,"Sigmaringen, Am Schönenberg",48.087811550675,9.229982933098
1106754,"Sigmaringen, Gasthaus Donau",48.086647408656,9.213157487824
1106763,"Sigmaringen, Jugendherberge",48.095269835344,9.222679629837
1106766,"Sigmaringen, Krankenhaus",48.097585703631,9.225545255593
1106767,"Laiz, Fa. Eisele",48.081018350281,9.201524304893
1106768,"Laiz, Landesbank",48.078641718532,9.197571717642
1106769,"Laiz, Messkircher Strasse",48.074902502402,9.19200216288
1106771,"Sigmaringen, Landratsamt",48.091513827186,9.214199533553
1106772,"Sigmaringen, Leopoldplatz",48.086497388438,9.218466531154
1106773,"Sigmaringen, Liebfrauenschule",48.086275357713,9.230405141281
1106781,"Sigmaringen, Pfauen",48.090121754482,9.224961350659
1106792,"Seibranz, Rathaus",47.89098652625,9.971551183394
1106793,"Seibranz, Schule",47.890522707492,9.965649251977
1106794,"Starkenhofen, Alte Schule",47.877841377832,9.968982001681
1106795,"Bad Wurzach, Reute",47.887980665983,9.920481959485
1106797,"Bad Wurzach, Rotengrund",47.931599725929,10.029770996966
1106798,"Bad Wurzach, Rupprechts",47.951211496113,9.97485698364
1106799,"Bad Wurzach, Schulzentrum",47.907259717702,9.89056806052
1106800,"Bad Wurzach, Sebastiansaul",47.878058281772,9.991844125665
1106803,"Eintürnen, Weitprechtser Str.",47.854874549342,9.840109691004
1106804,"Bad Wurzach, Frauenlob",47.93001673946,10.002830521592
1106805,"Bad Wurzach, Gospoldshofen",47.884311954843,9.945284444483
1106807,"Bad Wurzach, Hauerz",47.948576164739,9.985133710492
1106809,"Bad Wurzach, Linden",47.92683256289,9.992356165377
1106810,"Bad Wurzach, Metzisweiler",47.841249948959,9.822314065223
1106812,"Bad Wurzach, Oberpfauzenwald",47.942528834818,10.00573207996
1106813,"Bad Wurzach, Ravensburger Str.",47.907946186973,9.889561947401
1106814,"Bad Wurzach, Steinental Ort",47.938569105199,10.03073219432
1106815,"Bad Wurzach, Steinent. am Berg",47.939538003239,10.027237747865
1106816,"Truilz, Allgaier",47.960632609149,9.939265732079
1106817,"Truilz, Ort",47.961715385634,9.928647645419
1106818,"Truschwende, Ort",47.891468411469,9.906486207356
1106819,"Bad Wurzach, Weidet",47.940236080013,9.979150930699
1106820,"Bad Wurzach, Weitprechts",47.846145571318,9.82773988954
1106823,Merazhofen,47.754716638841,9.949012452913
1106826,"Leutkirch, Adalb.-Stifter-Str.",47.835099620823,10.018218662411
1106827,"Adrazhofen, Rathaus",47.818496125077,10.057771484376
1106828,"Leutkirch, Albrecht L308",47.8120112985,10.082322441095
1106829,"Leutkirch, Albrecht-Dürer-Str.",47.836166935927,10.03031896929
1106831,"Leutkirch, Am Repsweiher",47.830148680055,10.030229137761
1106832,"Ausnang, Nord",47.827048825059,10.099354498884
1106833,"Ausnang, Schule",47.824720796663,10.100692988657
1106834,"Leutkirch, Balterazhofer Str.",47.823942753532,10.032286279762
1106835,Balterazhofen,47.837849269396,10.056504859825
1106837,"Leutkirch, Beyschl. Kreuzung",47.83777088231,10.08746080452
1106839,"Leutkirch, Danziger Strasse",47.82975065456,10.011139937971
1106841,"Eisenbrechtshofen, Nibelhöfe",47.8592384874,10.033301376033
1106842,Ellmeney,47.809827388571,10.101411640885
1106846,"Leutkirch, Erlenweg/Birkenweg",47.821053638617,10.035169871825
1106847,"Leutkirch, Festhalle",47.822332348142,10.020724962054
1106854,"Leutkirch, Goethe-/Uhlandstr.",47.838663282137,10.018802567346
1106855,"Leutkirch, Goethestr/KiGarten",47.835811166665,10.020635130525
1106860,"Hasenberg, Koch",47.847128257562,10.07819917394
1106861,"Hasenberg, Mendler",47.840056118759,10.06679056983
1106862,"Hasenberg, Mitte",47.843197400878,10.071443843002
1106863,"Hasenberg, Rauh",47.845211097804,10.074938289458
1106869,"Leutkirch, Hofs",47.834436306589,10.095599540996
1106870,"Leutkirch, Holbeinstrasse",47.838289440834,10.032906117308
1106872,"Leutkirch, Im Anger",47.82242282168,10.031810172661
1106873,"Leutkirch, Schubertstrasse",47.820866654868,10.031477796006
1106875,"Leutkirch, Kreiskrankenhaus",47.834327763452,10.02494704389
1106876,"Leutkirch, Krähloweg",47.822543452818,10.035771743065
1106878,"Leutkirch, Lauben",47.869019848241,10.036077170262
1106881,"Leutkirch, Mailand Kirche",47.853030012057,10.015577615475
1106882,"Leutkirch, Martinshof K7913",47.816855389678,10.104807272659
1106883,"Leutkirch, Memminger Str.",47.831716629578,10.021030389251
1106884,"Leutkirch, Nachtigallenweg",47.830124557384,10.033121712976
1106885,"Leutkirch, St. Gallushilfe",47.827175476459,10.015110491527
1106886,"Leutkirch, Stephanuswerk",47.825703888748,10.01164299453
1106887,"Leutkirch, Nibelweg",47.828990779229,10.01018772377
1106888,"Leutkirch, Obere Vorstadtstr.",47.824292572817,10.025962140161
1106889,"Ottmannshofen, Fleischer",47.8567913519,10.073779462741
1106890,"Ottmannshofen, Ortsmitte",47.860003946957,10.06849736887
1106891,"Leutkirch, Riedlings",47.863348932878,9.916619203763
1106895,"Rotis, Kreuzung",47.849232228692,10.08404720644
1106896,"Leutkirch, Salzstadel",47.825788325237,10.022018536063
1106897,"Leutkirch, Schlesische Strasse",47.829925544926,10.008759402468
1106898,"Leutkirch, Schloss Zeil",47.868085786905,9.995877561292
1106899,"Leutkirch, Schulen Ringweg",47.819618068698,10.016961021013
1106900,"Leutkirch, Schulzentrum",47.818278971898,10.020042242438
1106901,"Leutkirch, Spitalriedhöfe",47.855911319272,10.060062188351
1106902,"Leutkirch, Berghof",47.85242720787,10.05825657463
1106903,"Leutkirch, Stadtweiher",47.825673732826,10.036068187109
1106904,"Leutkirch, Steinbeisstrasse",47.821282843585,10.00848092473
1106905,"Leutkirch, Sudetenstrasse",47.831849300056,10.009388223167
1106906,"Leutkirch, Säntisstrasse",47.8204625264,10.013583355544
1106910,"Unterzeil, Brücke",47.861287723832,10.000953042648
1106912,"Unterzeil, Im Alten Dorf",47.858256030621,10.001536947582
1106913,"Leutkirch, Zeppelinstrasse Süd",47.834924747893,10.012029270102
1106914,"Leutkirch, Zeppelinstr. Nord",47.837445273145,10.010547049883
1106921,"Leutkirch, Waldfriedhof",47.830064250659,10.041008921172
1106922,"Leutkirch, Weiherweg",47.831427165539,10.026599944013
1106924,"Wielazhofen, Wartehäuschen",47.833851377002,10.066080900755
1106928,"Wuchzenhofen, Remlinger",47.811052078654,10.073177591501
1106929,"Wuchzenhofen, Schule",47.810690104296,10.064949023497
1106930,Wuchzenhofen,47.811426116173,10.074857441082
1106935,"Lenzkirch, Kappel Brücke",47.875015518519,8.226771373112
1106981,"Ebenweiler, Rathaus",47.900406569213,9.513239708526
1106982,"Kressbronn, Rathaus",47.596545930421,9.598705424669
1106984,"Ravensburg, Polizeipräsidium",47.792944235065,9.623885202086
1106997,"Ingoldingen, Degernau",48.034864465658,9.772978589812
1107000,"Muttensweiler, Gemeindehaus",48.037597505,9.711201447715
1107001,"Ingoldingen, Rathaus",48.025601087093,9.73994753681
1107002,"Ingoldingen, Schule",48.026580368589,9.742247223938
1107007,"Lenzkirch, Saig Bärenhof",47.891287705037,8.173456360992
1107008,"Lenzkirch, Saig Ochsen",47.891414199605,8.178370145597
1107009,"Lenzkirch, Saig Neubauernhof",47.885685492894,8.166332720788
1107010,"Lenzkirch, Saig Skilift",47.887408388248,8.172099904913
1107011,"Lenzkirch, Saig Schloss Urach",47.877015929532,8.193443876066
1107012,"Lenzkirch, Saig Rotkreuz",47.885583081226,8.147486066124
1107013,"Lenzkirch, Sommerberg",47.869429624676,8.20875116851
1107014,"Lenzkirch, Unterlenzkirch",47.863095806357,8.22186657166
1107015,"Lenzkirch, Adler/Post",47.868790854117,8.200810061397
1107016,"Lenzkirch, Brunnen",47.869188580107,8.202696523494
1107019,"Lenzkirch, Abzw. Grünwald",47.855411020092,8.26004497124
1107020,"Altglashütten, Windgfällweiher",47.852505572811,8.122216457179
1107021,"Lenzkirch, Café Ursee",47.868284652987,8.196875440452
1107022,"Lenzkirch, Freibad",47.873774260811,8.19727968233
1107023,"Lenzkirch, Kappel Gutachbrücke",47.890107074166,8.243839363512
1107024,"Lenzkirch, Kurpark",47.867706131357,8.201627528306
1107024:0:1,"Lenzkirch, Kurpark",47.867706131357,8.201627528306
1107025,"Lenzkirch, Niederdorf",47.865488405287,8.209847113157
1107026,"Lenzkirch, Ruhbühl",47.861269642688,8.228343424859
1107027,"Ostrach, Abzw. Dichtenhausen",47.937094660299,9.364029539813
1107029,"Jettkofen, Löwen",47.969053605848,9.367586868338
1107030,"Jettkofen, Oberdorf",47.965974086286,9.371988613231
1107031,"Bad Saulgau, Kaiserstrasse",48.017279447596,9.502370093586
1107032,"Langenargen, Kanalstrasse",47.600640816822,9.555721038317
1107033,"Altshausen, Kapellen",47.928614281309,9.543575815675
1107035,"Altshausen, Kindergarten",47.933796566027,9.540216116511
1107036,"Ostrach, Kindergarten",47.952366667501,9.382157542249
1107039,"Lindau (D), Alwind",47.559471420976,9.654787247864
1107041,"Lindau (D), Degelstein",47.560138242481,9.657886435595
1107043,"Lindau (D), Eggatsweiler Abzw.",47.591929712694,9.670992855592
1107048,"Lindau (D), Paradies",47.584780435471,9.68444961855
1107050,"Langenargen, Lindauer Strasse",47.597000260547,9.552891345172
1107052,"Lindau (D), Therme",47.549492332784,9.715827771428
1107054,"Lindau (D), Johann. der Täufer",47.560986912122,9.664210575196
1107055,"Lindau (D), Gitzenweiler Hof",47.585955892194,9.706871568044
1107056,"Oberreitnau, Emersberg",47.596612565753,9.683847747309
1107058,"Oberreitnau, Kapelle",47.590396941431,9.684018427213
1107060,"Lindau (D), Schwesternberg",47.558798528855,9.67370576775
1107061,"Oberreitnau, Nord",47.597921024169,9.685698276795
1107064,"Oberreitnau, Marienplatz",47.593553310761,9.68359621903
1107066,"Lindau (D), Wackerstrasse",47.558362053668,9.685949805074
1107068,"Lindau (D), Niederhaus",47.57803013692,9.712656718475
1107069,Unterreitnau,47.590584753762,9.662925984339
1107075,"Isny, Beuren Ort",47.742962587838,10.011355533639
1107078,"Bolsternang, Überruh",47.679102511693,10.111517687832
1107080,"Isny, Gumpeltshofen",47.734541044805,9.997826905458
1107083,"Isny, Schwanden",47.727151438675,10.045042356798
1107090,"Isny, Rohrdorf Grundschule",47.725828086985,10.079735293076
1107092,"Bad Saulgau, Hummelschule",48.012742536854,9.497519191051
1107093,"Bad Saulgau, Hummelstrasse",48.008704050051,9.496531044239
1107096,"Bad Saulgau, Bussenstrasse",48.02118507746,9.490745893808
1107097,"Bad Saulgau, Grosstissen",48.048318028629,9.50974526207
1107098,"Ostrach, Hohenzollernstrasse",47.951355893949,9.382912127087
1107101,"Messkirch, Igelswieser Strasse",48.0000009976,9.124511735574
1107102,"Messkirch, Dietershofen Abzw.",47.970924083755,9.156563624916
1107103,"Dietershofen (Hohenz), Linde",47.977346945477,9.161019268726
1107104,"Dietershofen (Hohenz),Moserhof",47.973949182765,9.157803300009
1107107,"Rengetsweiler, Schule",47.966118442868,9.178868793424
1107108,"Messkirch, Ringgenbach",47.993124066968,9.163830995566
1107110,"Rohrdorf (D), Dorfplatz",48.018174764272,9.102242499678
1107111,"Rohrdorf (D), Eulenbrunnen",48.020968773392,9.104676934098
1107112,"Rohrdorf (D), Maiengrundstr.",48.013511736579,9.104093029164
1107115,"Herbertingen, Abz Hundersingen",48.066264654622,9.40817275288
1107116,"Hundersingen, Dörfle",48.074632404036,9.399980117488
1107117,"Hundersingen, Friedhof",48.076943199785,9.394419545879
1107118,"Hundersingen, Rathaus",48.07784948355,9.398551796186
1107119,"Marbach (Baden), Mitte",48.064565727293,9.475124191015
1107120,"Marbach (Baden), Stettberg",48.049507058487,9.480442217498
1107121,"Mieterkingen, B32",48.051020329513,9.452801056202
1107122,"Mieterkingen, Ort",48.048984609355,9.450797813118
1107123,"Herbertingen, Saumstrasse",48.062314412115,9.434691020071
1107124,"Herbertingen, Schule",48.059708767094,9.440934311297
1107126,"Herbertingen, Wäschefabrik",48.063010829462,9.430271308873
1107127,"Herbertingen, Zentrum",48.059690755264,9.438967000824
1107128,"Mengen, Beuren Mitte",48.080328178131,9.376048998316
1107129,"Blochingen, Kirche",48.069236141804,9.345820689001
1107136,"Mengen, Rosna",48.005152083763,9.326039786442
1107137,"Rulfingen, Rathaus",48.028899329098,9.296539112507
1107138,"Rulfingen, Sonnenhalde",48.026111757679,9.299521519251
1107140,"Mengen, Viehmarktplatz",48.046594487121,9.330657127003
1107141,"Walke, Ort",48.060075006272,9.335732608359
1107144,"Ravensburg, Karlstrasse",47.782508692876,9.609036050437
1107146,"Ravensburg, Berufsschulzentrum",47.796130611132,9.62636455227
1107147,"Weil am Rhein, Leopoldschule",47.590917967529,7.619195830613
1107172,"Bogenweiler, Rathaus",47.997987305999,9.492596423294
1107173,"Bolstern, Ostracher Strasse",47.983732931517,9.461344034555
1107174,"Braunenweiler, Feuerwehrhaus",48.032695951083,9.548282987764
1107175,"Bolstern, Rathaus",47.985115856442,9.459691134432
1107176,"Hochberg, Lampertsweiler Str.",47.987021827029,9.537242692921
1107177,Engenweiler,48.035200847554,9.528978192306
1107178,"Siessen, Siessener Säge",48.008469663875,9.460921826371
1107179,Luditsweiler,47.97456861458,9.542560719403
1107180,"Lampertsweiler, Mitte",48.000794430614,9.545839570191
1107181,"Bad Saulgau, Moosheim",48.042426521206,9.495812392011
1107182,"Renhardsweiler, Schule",48.004418821684,9.572923776011
1107184,"Bad Saulgau, Bernhausen",48.025919505817,9.523507452224
1107185,"Bad Saulgau, Marktplatz",48.017069136054,9.499181074327
1107186,"Bad Saulgau, Schädlerhof",47.998426117135,9.523246940792
1107187,"Bad Saulgau, Sonnenhof-Therme",48.016954966572,9.487305346269
1107188,"Bad Saulgau, Schwarzach",48.044882899279,9.467183083902
1107189,"Siessen, D.-Zimmermann-Str.",47.998612460461,9.474279774648
1107190,Untereggatsweiler,48.034017494372,9.562467386102
1107191,"Bogenweiler, Am Feldrain",48.002285089943,9.488338408846
1107192,"Bad Saulgau, Friedberg FHW",48.00258562088,9.413472813057
1107193,"Bad Saulgau, Friedberg Steige",48.005945437551,9.417892524256
1107194,"Bad Saulgau, Eichendorffweg",48.005915386494,9.495039840867
1107195,"Bad Saulgau, Goethestrasse",48.010314674963,9.500277018974
1107196,"Bad Saulgau, Klosterblick",48.003962030201,9.490934540018
1107197,"Bad Saulgau, W.-Burth-Strasse",48.00331890902,9.500321934738
1107198,"Bad Saulgau, Seewattenstrasse",48.007970838467,9.498237843279
1107199,"Bad Saulgau, St. Franziskus",48.005530731411,9.500941772284
1107200,"Bad Saulgau, Herbertinger Str.",48.019785093391,9.494258306569
1107201,"Bad Saulgau, Akut-Klinik",48.013770137037,9.48168189259
1107202,"Bad Saulgau, Kurgarten",48.015152257034,9.484754130862
1107203,"Bad Saulgau, Am Gänsbühl",48.01581325785,9.494554750613
1107204,"Bad Saulgau, Bondorf Rössle",48.022296625717,9.527540887851
1107205,"Bad Saulgau, Bondorf Kapelle",48.020283804522,9.530029221188
1107206,"Bad Saulgau, Bondorf KiGa",48.019136160842,9.531502458254
1107207,"Braunenweiler, Figels",48.043795861328,9.54915435359
1107208,Obereggatsweiler,48.029536123826,9.570642055189
1107209,"Obereggatsweiler, Daiberhof",48.02913962992,9.564219100906
1107210,"Hochberg, Krone",47.983805085037,9.534898090029
1107211,"Hochberg, Ortsmitte",47.984881363085,9.534880123723
1107212,"Bad Saulgau, Hochberger Str.",48.006227916636,9.515036339094
1107213,"Renhardsweiler, Hauptstrasse",48.003631454894,9.57263631512
1107214,"Bad Saulgau, Nonnenweiler",48.057913557043,9.503843330652
1107215,"Bad Saulgau, Kleintissen",48.046750629146,9.520192668826
1107219,"Ostrach, Unterweiler",47.940272187176,9.402719979105
1107220,"Burgweiler, Ort",47.916466078394,9.352602969397
1107221,"Ostrach, Bachhaupten Abzw.",47.977533364926,9.432130821511
1107222,"Bachhaupten, Ort",47.983047468037,9.426839744487
1107223,"Ostrach, Bachstrasse",47.955206354062,9.383226537437
1107224,"Ostrach, Bahnhof",47.946740980187,9.378303769679
1107225,"Ostrach, Bannwaldturm Parkpl.",47.965787625105,9.386720983893
1107226,"Ostrach, Bernweiler",47.982909171671,9.340457746754
1107227,"Buchbühl, Alter Spitz",47.95113328045,9.393530213747
1107228,"Burgweiler, Zehntstrasse",47.920812789951,9.344158805725
1107230,"Ostrach, Denkmalweg",47.956168924261,9.386101146346
1107231,"Altshausen, Bahnhof",47.930787172387,9.550205382472
1107234,"Altshausen, Ebenweiler Str.",47.926224597627,9.540961718197
1107235,"Altshausen, Ingenhart Abzw.",47.909355226952,9.55598154975
1107236,"Altshausen, Mendelbeuren",47.912612732343,9.555505442649
1107237,"Altshausen, Rathaus",47.934067402865,9.538527283777
1107241,"Altshausen, Weiher",47.934314164081,9.533406886657
1107242,"Ostrach, Edeka",47.955080015393,9.380837018781
1107243,"Einhart, Eimühle",47.992059984458,9.334457000655
1107244,"Einhart, Seestrasse",47.985500663745,9.351417193222
1107245,"Einhart, Spatzen",47.98839263933,9.348722247369
1107246,Eschendorf,47.992090043587,9.413850105477
1107247,"Ostrach, Friedhof",47.948239217705,9.37634544236
1107249,"Ostrach, Heidenweg",47.954093359917,9.374503896027
1107250,"Ostrach, Kirchstrasse",47.952547160698,9.381124479672
1107251,"Ostrach, Lausheim",47.965101923359,9.309402987378
1107252,"Levertsweiler, Haus Vetter",47.982205658329,9.328357439875
1107253,"Magenbuch, Grundschule",47.961835692732,9.322455508458
1107254,"Ostrach, Marktstrasse",47.951915431751,9.380387861139
1107256,"Ostrach, Mühlberg",47.957805252444,9.383154672214
1107258,"Ostrach, Ochsenbach Ort",47.904417397163,9.328096928443
1107259,"Ostrach, Saulgauer Strasse",47.957558603351,9.384699774503
1107260,"Ostrach, Schelmenhau",47.952631390641,9.369751808173
1107261,"Ostrach, Schulzentrum",47.952559193555,9.37596814994
1107262,"Tafertsweiler, Kirche",47.974490434275,9.407085791386
1107263,"Ostrach, Unterweiler Ortsmitte",47.942071495522,9.403070322066
1107264,"Waldbeuren, Alexanderbrunnen",47.911655372182,9.345030171551
1107266,"Aulendorf, Abzw. Bühlstrasse",47.947029800437,9.629670352517
1107267,"Aulendorf, Abz. Galgenbühlstr.",47.951169380002,9.630784263469
1107268,"Aulendorf, Alte Kiesgrube",47.942673256913,9.645570533048
1107269,"Aulendorf, Alter Rathausplatz",47.952823915709,9.636389750843
1107270,"Aulendorf, Atzenberg",47.966864278777,9.625996243004
1107271,"Aulendorf, Auf der Steige",47.943636060569,9.637458746031
1107272,"Blönried, Kindergarten",47.926013914929,9.596262007095
1107275,"Aulendorf, Booser Strasse",47.945314906546,9.644205093816
1107276,"Aulendorf, Bändelstockweg",47.959519731891,9.635994492118
1107277,"Aulendorf, Conches Strasse",47.948064726413,9.626041158768
1107278,"Aulendorf, Die Zieglerschen",47.958839962636,9.638851134721
1107279,"Aulendorf, Dobelmühle",47.931220535865,9.615746465611
1107280,"Ebersbach, Aulendorfer Strasse",47.954003116098,9.580523523315
1107281,Ebisweiler,47.961847723426,9.61880972073
1107282,"Aulendorf, Ebisweilerstrasse",47.958190263308,9.633245647348
1107283,Esbach,47.921824160765,9.649729732814
1107284,"Aulendorf, Friedhof Haupteing.",47.948040658603,9.632446146745
1107285,"Aulendorf, Friedhof",47.949069547503,9.635518385017
1107287,"Aulendorf, Grundschule",47.950838466503,9.639057747237
1107288,"Aulendorf, Hasengärtlestrasse",47.946831236689,9.639569786949
1107290,"Aulendorf, Hauptstrasse",47.95039925077,9.634727867567
1107291,"Aulendorf, Hexeneck",47.953160832851,9.638949949403
1107292,Lippertsweiler,47.96845816619,9.699173006059
1107294,"Münchenreute, Abzw. Haller",47.919379980784,9.625753697877
1107295,"Münchenreute, Dreieck",47.918651520572,9.618342596782
1107296,"Münchenreute, Schulbus",47.920776669199,9.622214335657
1107297,"Steinenbach, Schmidbauer",47.933670175018,9.622043655753
1107298,"Aulendorf, Schillerstrasse",47.948732603686,9.63802468466
1107299,"Aulendorf, Schönstatt",47.953918888391,9.62825999752
1107300,Rugetsweiler,47.940151829868,9.647519877214
1107302,"Aulendorf, Sandweg",47.947348704255,9.636928740013
1107303,"Aulendorf, Schlossplatz",47.954370106647,9.638204347717
1107304,"Aulendorf, Schwaben Therme",47.957402191121,9.640953192487
1107305,"Steinenbach, Bahnübergang",47.928969413793,9.605613469204
1107306,"Steinenbach, Ort",47.931238592598,9.610904546229
1107307,"Aulendorf, Tannhausen",47.952847981292,9.659206959062
1107310,"Aulendorf, Wohnpark St.Vinzenz",47.953792546573,9.635006345305
1107312,"Zollenreute, Feuerwehrhaus",47.925953719714,9.642444395858
1107313,"Zollenreute, Im Obstgarten",47.927994298417,9.644043397064
1107314,"Zollenreute, Kapelle",47.928674473427,9.642058120286
1107317,"Bachheim, 3-Schluchten-Halle",47.856242840167,8.407772919734
1107318,"Bachheim, Gh Hirschen",47.859461496469,8.402077600832
1107319,"Göschweiler, Aussiedlerhof",47.865175023299,8.324732654859
1107320,"Göschweiler, Emil Baader Platz",47.856375447931,8.312075392504
1107321,"Göschweiler, Friedhof",47.861390183527,8.316010013449
1107322,"Göschweiler, Rüttele",47.852523657011,8.320097347992
1107323,"Löffingen, Reichberg",47.879028313284,8.338422979791
1107325,"Reiselfingen, Gässle",47.85544718646,8.352346866696
1107326,"Seppenhofen, Linsimühle",47.867410841786,8.36477955023
1107327,"Unadingen, Angel",47.886263813808,8.407907667027
1107328,"Unadingen, Auf Heiden",47.889570962487,8.409614466067
1107329,"Unadingen, Hirschen",47.880462239643,8.40832987521
1107330,"Unadingen, Mauchachstrasse",47.881878052358,8.406946469673
1107331,"Unadingen, Posthaus",47.890161287398,8.420753575592
1107332,"Unadingen, Unterdorf",47.878877688464,8.41028820253
1107342,"Fützen, Ort",47.807926950231,8.529162264094
1107346,"Kanzach, Krone",48.077237293617,9.558784293437
1107347,"Karsau, Kapfbühl",47.578321011534,7.805596252094
1107348,"Konstanz, Klingenbergstrasse",47.671469128469,9.17455688006
1107352,"Baienfurt, Feuerwehrhaus",47.828840008991,9.652541459653
1107353,"Baienfurt, Achtalschule",47.825510890544,9.649981261093
1107355,"Baienfurt, Rainpadent",47.82935865677,9.638384010774
1107359,"Hosskirch, Ort",47.940976271813,9.443198065813
